org_type,org_name_clean,doc_count,authority_level,municipality_id,region_id,coverage_region_ids,coverage_region_count,match_method,notes
ΣΥΝΔΕΣΜΟΣ ΔΗΜΩΝ,ΠΡΟΣΤΑΣΙΑ ΚΑΙ ΑΝΑΠΛΑΣΗ ΤΩΝ ΤΟΥΡΚΟΒΟΥΝΙΩΝ,2,syndicate,,,,0,exact,
ΣΥΝΔΕΣΜΟΣ ΔΗΜΩΝ,ΠΡΟΣΤΑΣΙΑ ΚΑΙ ΑΝΑΠΤΥΞΗ ΤΗΣ ΠΑΡΝΗΘΑΣ «ΣΥΝ ΠΑ»,2,syndicate,,,,0,exact,
ΣΥΝΔΕΣΜΟΣ ΔΗΜΩΝ,ΣΥΝΔΕΣΜΟΣ ΔΗΜΩΝ ΓΙΑ ΤΗΝ ΠΡΟΣΤΑΣΙΑ ΚΑΙ ΑΝΑΠΛΑΣΗ ΤΟΥ ΠΕΝΤΕΛΙΚΟΥ (Σ.Π.Α.Π.),10,decentralized,,ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗΣ,1,manual_review_decentralized,"ΣΠΑΠ (12 μέλη): Αμαρούσιο, Βριλήσσια, Γαλάτσι, Κηφισιά, Λυκόβρυση-Πεύκη, Πεντέλη, Χαλάνδρι, Διόνυσος, Μαραθώνας, Παλλήνη, Ραφήνα-Πικέρμι, Σπάτα-Αρτέμιδα"
ΣΥΝΔΕΣΜΟΣ ΔΗΜΩΝ,ΣΥΝΔΕΣΜΟΣ ΔΗΜΩΝ ΓΙΑ ΤΗΝ ΠΡΟΣΤΑΣΙΑ ΚΑΙ ΑΝΑΠΛΑΣΗ ΤΩΝ ΤΟΥΡΚΟΒΟΥΝΙΩΝ,4,decentralized,,ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗΣ,1,manual_review_decentralized,"ΣΠΑΤ (4 μέλη): Αθηναίων, Γαλατσίου, Νέας Ιωνίας, Φιλοθέης-Ψυχικού"
ΣΥΝΔΕΣΜΟΣ ΔΗΜΩΝ,ΣΥΝΔΕΣΜΟΣ ΔΗΜΩΝ ΚΑΙ ΚΟΙΝΟΤΗΤΩΝ ΓΙΑ ΤΗΝ ΠΡΟΣΤΑΣΙΑ ΚΑΙ ΑΝΑΠΤΥΞΗ ΤΗΣ ΠΑΡΝΗΘΑΣ «ΣΥΝ ΠΑ»,4,decentralized,,ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗΣ,1,manual_review_decentralized,"ΣΥΝΠΑ (5 μέλη): Αχαρνές, Φυλή, Ασπρόπυργος, Διόνυσος, Ωρωπός"
ΥΠΟΥΡΓΕΙΟ,ΔΙΚΑΙΟΣΥΝΗΣ,1,national,,,,0,exact,
ΥΠΟΥΡΓΕΙΟ,ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,117,national,,,,0,exact,
ΥΠΟΥΡΓΕΙΟ,ΕΣΩΤΕΡΙΚΩΝ,4,national,,,,0,exact,
ΥΠΟΥΡΓΕΙΟ,ΚΛΙΜΑΤΙΚΗΣ ΚΡΙΣΗΣ ΚΑΙ ΠΟΛΙΤΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,62,national,,,,0,exact,
ΥΠΟΥΡΓΕΙΟ,ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ,12,national,,,,0,exact,
ΥΠΟΥΡΓΕΙΟ,ΟΙΚΟΝΟΜΙΚΩΝ,12,national,,,,0,exact,
ΥΠΟΥΡΓΕΙΟ,"ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",15,national,,,,0,exact,
ΥΠΟΥΡΓΕΙΟ,ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΕΝΕΡΓΕΙΑΣ,2476,national,,,,0,exact,
ΥΠΟΥΡΓΕΙΟ,ΠΟΛΙΤΙΣΜΟΥ,33,national,,,,0,exact,
ΥΠΟΥΡΓΕΙΟ,ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ,16,national,,,,0,exact,
ΥΠΟΥΡΓΕΙΟ,ΤΟΥΡΙΣΜΟΥ,8,national,,,,0,exact,
ΥΠΟΥΡΓΕΙΟ,ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ,11,national,,,,0,exact,
ΥΠΟΥΡΓΕΙΟ,ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΤΡΟΦΙΜΩΝ,10,national,,,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ;ΑΤΤΙΚΗΣ;ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ;ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ;ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ;ΗΠΕΙΡΟΥ;ΘΕΣΣΑΛΙΑΣ;ΙΟΝΙΩΝ ΝΗΣΩΝ;ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ;ΚΡΗΤΗΣ;ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ;ΠΕΛΟΠΟΝΝΗΣΟΥ;ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,13,manual_review_national,Εθνικό υπουργείο - πανελλαδική κάλυψη
ΥΠΟΥΡΓΕΙΟ,ΥΠΟΥΡΓΕΙΟ ΑΝΑΠΤΥΞΗΣ,4,national,,,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ;ΑΤΤΙΚΗΣ;ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ;ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ;ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ;ΗΠΕΙΡΟΥ;ΘΕΣΣΑΛΙΑΣ;ΙΟΝΙΩΝ ΝΗΣΩΝ;ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ;ΚΡΗΤΗΣ;ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ;ΠΕΛΟΠΟΝΝΗΣΟΥ;ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,13,manual_review_national,Εθνικό υπουργείο - πανελλαδική κάλυψη
ΥΠΟΥΡΓΕΙΟ,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,270,national,,,,0,raw_alias_from_clean,raw alias of: ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ
ΥΠΟΥΡΓΕΙΟ,ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ,2,national,,,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ;ΑΤΤΙΚΗΣ;ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ;ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ;ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ;ΗΠΕΙΡΟΥ;ΘΕΣΣΑΛΙΑΣ;ΙΟΝΙΩΝ ΝΗΣΩΝ;ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ;ΚΡΗΤΗΣ;ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ;ΠΕΛΟΠΟΝΝΗΣΟΥ;ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,13,manual_review_national,Εθνικό υπουργείο - πανελλαδική κάλυψη
ΥΠΟΥΡΓΕΙΟ,ΥΠΟΥΡΓΕΙΟ ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ,6,national,,,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ;ΑΤΤΙΚΗΣ;ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ;ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ;ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ;ΗΠΕΙΡΟΥ;ΘΕΣΣΑΛΙΑΣ;ΙΟΝΙΩΝ ΝΗΣΩΝ;ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ;ΚΡΗΤΗΣ;ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ;ΠΕΛΟΠΟΝΝΗΣΟΥ;ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,13,manual_review_national,Εθνικό υπουργείο - πανελλαδική κάλυψη
ΥΠΟΥΡΓΕΙΟ,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ,8,national,,,,0,raw_alias_from_clean,raw alias of: ΕΣΩΤΕΡΙΚΩΝ
ΥΠΟΥΡΓΕΙΟ,ΥΠΟΥΡΓΕΙΟ ΚΛΙΜΑΤΙΚΗΣ ΚΡΙΣΗΣ ΚΑΙ ΠΟΛΙΤΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ,400,national,,,,0,raw_alias_from_clean,raw alias of: ΚΛΙΜΑΤΙΚΗΣ ΚΡΙΣΗΣ ΚΑΙ ΠΟΛΙΤΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ
ΥΠΟΥΡΓΕΙΟ,ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ,8,national,,,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ;ΑΤΤΙΚΗΣ;ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ;ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ;ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ;ΗΠΕΙΡΟΥ;ΘΕΣΣΑΛΙΑΣ;ΙΟΝΙΩΝ ΝΗΣΩΝ;ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ;ΚΡΗΤΗΣ;ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ;ΠΕΛΟΠΟΝΝΗΣΟΥ;ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,13,manual_review_national,Εθνικό υπουργείο - πανελλαδική κάλυψη
ΥΠΟΥΡΓΕΙΟ,"ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ",14,national,,,,0,raw_alias_from_clean,"raw alias of: ΠΑΙΔΕΙΑΣ, ΘΡΗΣΚΕΥΜΑΤΩΝ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ"
ΥΠΟΥΡΓΕΙΟ,ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΕΝΕΡΓΕΙΑΣ,374,national,,,,0,raw_alias_from_clean,raw alias of: ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΕΝΕΡΓΕΙΑΣ
ΥΠΟΥΡΓΕΙΟ,ΥΠΟΥΡΓΕΙΟ ΠΟΛΙΤΙΣΜΟΥ,320,national,,,,0,raw_alias_from_clean,raw alias of: ΠΟΛΙΤΙΣΜΟΥ
ΥΠΟΥΡΓΕΙΟ,ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ,26,national,,,,0,raw_alias_from_clean,raw alias of: ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ
ΥΠΟΥΡΓΕΙΟ,ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ,4,national,,,,0,raw_alias_from_clean,raw alias of: ΤΟΥΡΙΣΜΟΥ
ΥΠΟΥΡΓΕΙΟ,ΥΠΟΥΡΓΕΙΟ ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ,56,national,,,,0,raw_alias_from_clean,raw alias of: ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ
